"Label","001BLA","001BLU","001BRO","001GRA","001GRE","001NON","001ORA","001PIN","001PUR","001RED","001WHI","001YEL","002BLA","002BLU","002BRO","002GRA","002GRE","002NON","002ORA","002PIN","002PUR","002RED","002WHI","002x","002X","002YEL","003BLA","003BLU","003BRO","003GRA","003GRE","003NON","003ORA","003PIN","003PUR","003RED","003WHI","003YEL","1Stars","2Bands","2Color","2Stars","3+Star","3Bands","3Color","4+Band","4Color","5+Color","7celtic","Animal","arabic","Artifact","balkan","Bloemfontein","BLU","bnd_001WHI","bnd_002BLU","bnd_003WHI","bnd_BLA","bnd_BLU","bnd_BLUE","bnd_BRO","bnd_BRORA","bnd_E YEL","bnd_GR","bnd_GRA","bnd_GRE","bnd_GREEN","bnd_NON","bnd_ORA","bnd_PIN","bnd_PUR","bnd_PURED","bnd_RED","bnd_RED YEL","bnd_WHI","bnd_WHIÇ","bnd_WHITE","bnd_X","bnd_YEL","bnd_YELLOW","bolivarian","Border","bricss","Builds","calendar","Canton","Center","Center,hascoa,Quartr","centered_items","Checkd","chines","chopGB","Circle","cl_BLA","cl_BLU","cl_BRO","cl_GRA","cl_GRA; BLA","cl_GRE","cl_ORA","cl_PIN","cl_PUR","cl_RED","cl_WHI","cl_YEL","Crosse","Crown","Crowns","cur_dollar","cur_Dollar","cur_EUR","dgband","dutchs","Egually","englis","eunion","femalepm","Fleurss","french","geo_CapiBeach","Geogrh","german","hascoa","HasSta","HasSun","HasSun,","Horizo","Humans","island","IsMoon","italia","kokomo","landlo","locate_MI","md_acreed123","md_deno_e","md_deno_i","md_deno_n","md_deno_vw","md_egal","md_egl","md_eqtor","md_insblack","md_insblue","md_insgreen","md_insred","md_inswhite","md_insyellow","md_lien","md_lightbl","md_lio","md_lion","md_LOTRNation","md_slavi","md_stun_bla","md_stun_blu","md_stun_gre","md_stun_red","md_stun_whi","md_stun_yel","md_tekken7","md_Trblac","md_Trbluu","md_Trredd","md_Trwht","mercosr","monarchy","myrBLA","myrBLU","myrBRO","myrEQ","myrGRA","myrGRA, BLA","myrGRE","myrORA","myrPIN","myrPUR","myrRED","myrWHI","myrYEL","nn_berr","nn_buddha","nn_eaxorth","nn_mikro","nn_mikro,","nn_slavi","NoBand","noeuni","nolrgcrs","Nordic","NoStar","notlargecrs","ntBLYE","ntGRRE","ntGRYE","ntWHRE","ntWHYE","OnlyBa","orinoc","Plants","pol_2025Gaz","pol_3lan","pol_buddha","pol_chess","pol_CopaAM","pol_deat","pol_failed","pol_jwsh","pol_Nuclear","pol_poblo","pol_pope","pol_rgby","pol_samesx","pol_tours","pol_txhaven","pol_wcwin","portug","Quartr","Radial","rg2_AF_East","rg2_AF_Mid","rg2_AF_North","rg2_AF_South","rg2_AF_West","rg2_AM_Central","rg2_AM_North","rg2_AM_South","rg2_AS_Central","rg2_AS_East","rg2_AS_SouthEast","rg2_As_SouthOnly","rg2_AS_West","rg2_EU_East","rg2_EU_North","rg2_EU_South","rg2_EU_West","rg2_Na_Caribbean","rg2_OC_AUNZ","rg2_OC_Melanesia","rg2_OC_Micronesia","rg2_Oc_Polynesia","rg3_austrohungary","rg3_romanempire","Rotate","Ships","Ships!","southc","soviet","spanis","staBLA","staBLU","staBRO","staGRA","staGRE","staORA","staPIN","staPUR","staRED","staWHI","staYEL","terr_all","terr_brit","terr_fren","terr_neth","terr_us","Texted","top10_airlines","top10_ping","top10_reindeer","top30_camel","top30_oil","Trside","unjack","Vertic","Weapon","WHI","won_egl","won_lio","won_lioEgually","Zigzaw"
"md_LOTRNation",0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,1,2,0,1,3,1,4,2,2,1,1,2,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,3,3,0,0,1,0,3,0,2,6,0,0,0,2,0,0,0,7,7,1,3,0,1,0,3,1,1,0,3,5,1,1,0,1,3,0,0,0,5,0,0,5,0,3,1,0,1,0,3,2,0,0,4,0,0,1,0,2,0,0,2,0,1,0,2,1,0,7,0,0,4,0,0,1,0,3,0,0,0,1,0,4,0,2,0,2,0,0,0,0,0,0,3,0,0,1,0,0,1,0,1,2,2,0,0,2,0,1,2,0,1,1,1,2,0,2,1,0,1,0,1,0,3,2,1,3,3,4,2,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,2,0,0,0,1,1,1,0,0,2,0,0,1,0,0,0,0,0,0,0,2,3,1,0,0,0,0,0,0,0,0,1,2,2,1,2,1,0,0,1,1,0,0
"md_slavi",5,100,0,0,20,0,0,8,0,66,66,34,0,45,0,4,15,19,1,2,1,17,65,0,0,27,10,86,0,1,51,0,1,4,1,74,27,44,34,115,63,4,25,140,106,72,93,200,0,151,0,0,82,0,0,0,0,0,19,202,2,2,0,1,1,7,85,0,13,3,11,3,0,159,0,186,0,2,0,112,0,0,22,124,97,0,39,226,0,0,12,0,0,123,252,340,44,62,0,167,33,18,12,304,350,357,121,0,90,0,0,63,22,0,0,0,149,165,15,0,0,51,0,33,63,30,0,252,55,0,15,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,462,0,0,0,0,0,0,0,0,0,0,0,0,0,1,115,0,129,2,0,29,1,12,1,72,62,38,54,0,303,0,0,462,135,313,4,7,399,0,0,0,0,0,0,73,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,6,0,0,0,0,0,0,0,0,0,0,0,0,0,386,0,76,0,0,0,0,0,0,0,67,15,0,10,0,281,0,22,3,1,4,1,0,0,0,13,12,47,0,0,0,0,0,46,0,0,0,0,0,27,0,82,84,0,77,98,0,42
"md_stun_bla",1,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,2,1,0,1,1,1,0,1,3,1,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,2,0,4,0,0,0,0,2,0,0,0,4,4,3,0,0,0,0,2,0,2,0,1,2,0,0,0,0,4,0,0,0,4,0,0,1,0,3,1,0,0,0,0,0,1,0,3,1,0,1,0,0,0,0,0,4,2,1,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,4,3,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0
"md_stun_blu",1,10,0,0,1,0,0,0,0,5,2,1,0,3,0,0,0,0,0,0,0,6,3,0,0,4,0,7,0,0,4,0,0,0,0,7,1,1,13,2,2,2,18,7,14,11,12,5,0,3,1,0,4,0,0,0,0,0,1,13,0,0,0,0,0,0,6,0,0,1,0,0,0,14,0,12,0,0,0,8,0,1,0,2,0,2,18,8,0,0,1,1,9,9,4,33,1,1,0,9,1,1,0,23,31,21,6,0,1,0,15,3,4,2,9,18,2,6,0,2,17,4,0,0,33,1,0,16,0,16,3,0,2,5,2,2,4,1,22,6,0,1,3,3,2,2,2,12,11,6,11,2,0,4,0,0,33,0,2,2,0,4,0,2,0,0,2,11,0,17,0,6,0,0,2,0,0,0,6,0,2,1,0,0,9,0,3,13,2,0,0,0,0,4,3,3,2,14,0,2,2,1,2,0,2,2,4,4,2,1,3,2,3,6,2,2,2,2,0,1,3,2,0,0,2,0,1,3,1,0,1,0,0,0,0,4,0,4,3,1,4,4,4,5,1,0,0,6,1,3,2,1,0,0,1,0,0,0,2,22,11,8,1,0,2,2,2,0,0,1,3,4,3,6,1,0,0,1,2,0,2
"md_stun_gre",0,0,0,0,2,0,0,0,0,2,1,3,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,4,0,0,0,0,2,1,0,6,4,1,0,3,3,5,1,1,2,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,5,0,3,0,0,0,3,0,0,0,0,0,4,1,5,0,0,0,0,2,1,0,1,1,1,0,9,0,0,0,7,5,7,0,0,0,0,1,1,1,0,5,2,1,1,0,2,5,0,0,0,9,1,0,4,0,2,6,0,0,2,1,0,3,1,4,4,1,0,0,1,0,0,2,2,4,0,0,0,0,0,0,0,0,9,2,1,2,0,0,0,0,0,0,1,0,0,0,5,0,0,4,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,2,1,2,0,0,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,4,3,2,0,1,0,0,0,0,0,0,4,1,1,0,3,0,0,0,0,0,1
"md_stun_red",1,4,0,0,4,0,0,0,0,4,0,1,1,1,0,0,2,0,0,0,0,4,1,0,0,2,1,2,0,0,6,0,0,0,0,2,1,2,17,4,6,0,7,6,5,6,9,4,1,2,3,0,1,0,0,0,0,0,4,4,0,0,0,0,0,0,9,0,0,0,0,0,0,11,0,7,0,0,0,7,0,0,1,1,0,5,4,13,0,0,0,2,6,6,8,6,2,0,0,14,0,0,1,24,15,17,4,0,1,0,5,0,0,1,8,7,0,2,1,2,15,0,0,0,24,0,0,14,2,8,5,0,0,3,3,1,6,1,14,7,0,2,0,4,1,4,1,6,9,3,1,1,0,0,0,0,2,2,24,2,1,1,0,0,3,0,0,6,0,2,0,7,0,0,3,0,0,0,7,2,3,0,3,1,6,0,0,8,5,0,0,0,0,1,2,4,1,4,0,1,3,3,2,0,2,0,5,1,0,1,1,2,0,1,1,1,0,4,0,1,1,2,2,0,4,0,0,1,0,1,3,0,3,1,2,0,0,3,0,0,0,1,2,0,0,0,0,1,2,1,5,0,0,0,2,0,0,0,2,8,12,2,0,0,0,0,0,3,1,1,3,3,3,1,5,2,0,2,1,1,0
"md_stun_whi",0,5,0,0,4,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,2,7,0,0,0,1,5,0,0,3,0,0,0,0,2,2,0,10,6,2,1,8,6,4,4,6,7,0,2,4,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,6,0,0,0,0,0,0,9,0,11,0,0,0,2,0,1,1,0,0,3,1,11,0,0,0,0,2,7,7,14,1,0,0,11,0,0,0,17,19,11,4,0,2,0,6,0,2,3,9,7,0,4,1,3,11,1,0,0,19,1,0,13,1,7,1,0,0,4,0,2,0,1,15,2,0,1,0,5,1,4,4,1,9,2,3,1,0,1,0,0,2,1,2,19,0,1,0,1,0,4,1,5,0,5,0,6,0,0,1,0,0,0,1,5,1,0,0,0,2,0,0,3,1,0,0,0,0,7,7,5,0,3,0,1,3,1,3,0,0,1,3,1,1,2,1,2,0,0,0,2,0,2,1,0,3,1,1,0,1,2,0,1,1,1,1,0,2,0,1,0,0,4,0,0,0,0,0,0,1,0,0,0,1,4,3,3,0,0,2,0,0,0,8,2,8,3,1,0,3,0,3,0,1,0,2,1,6,1,3,0,0,1,1,0,1
"md_stun_yel",0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,4,1,0,0,1,3,2,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,1,1,4,0,0,0,0,2,0,2,1,1,0,0,5,0,0,0,5,2,5,1,0,0,0,0,1,1,0,4,2,1,1,0,2,4,1,0,0,5,0,0,2,0,1,0,0,0,0,0,0,3,0,1,3,1,0,0,2,0,1,1,1,1,0,1,1,0,0,0,0,0,2,1,0,5,0,0,0,0,0,0,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,3,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,2,1,0,2,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1
"md_tekken7",1,3,0,0,3,0,0,0,0,6,2,0,0,2,0,0,0,0,0,0,0,3,5,0,0,2,1,0,0,0,0,0,1,0,0,10,1,2,1,4,7,0,5,9,9,4,4,3,1,3,2,0,1,0,0,0,0,0,2,5,0,0,0,0,0,0,4,0,0,1,0,0,0,15,0,12,0,0,0,5,0,0,0,4,1,6,4,8,0,0,0,1,5,6,5,13,1,0,0,7,2,2,0,19,19,10,4,0,1,0,3,5,1,0,10,6,7,2,1,3,5,0,1,0,6,2,0,12,0,4,0,1,1,1,8,7,3,2,12,7,0,2,1,3,3,1,2,3,5,0,2,2,0,3,0,0,4,0,1,1,0,23,0,0,0,1,1,9,0,2,0,10,0,0,3,0,0,0,5,2,1,3,2,2,1,0,2,6,3,0,1,17,0,3,3,2,1,2,10,3,3,9,0,0,4,1,6,1,6,4,8,6,3,11,9,1,6,1,0,0,0,1,1,0,0,1,2,1,0,3,2,0,1,3,3,2,2,0,1,0,0,0,4,3,3,0,0,2,1,2,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,6,2,5,5,4,9,1,1,8,1,0,2,2,0,2
"md_Trblac",0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,2,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,2,2,2,3,2,0,1,1,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,2,0,0,0,3,0,0,0,1,0,1,0,1,0,0,0,0,6,1,7,2,0,0,0,5,0,0,0,5,4,6,1,0,0,0,4,0,1,1,2,5,0,0,0,1,7,0,0,0,1,0,0,4,0,4,0,0,2,0,0,1,2,1,3,4,0,0,0,0,0,0,0,1,2,3,1,0,0,0,0,1,0,0,0,0,0,0,7,0,1,0,0,3,0,1,0,3,0,0,2,0,0,0,1,0,0,0,0,0,3,0,0,2,0,0,0,6,0,1,4,2,2,2,1,0,1,1,2,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,7,0,0,0,0,0,1,0,0
"md_Trbluu",1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,2,2,1,0,1,1,3,2,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,2,6,1,0,0,2,0,0,0,5,6,2,1,0,0,0,1,0,1,0,4,3,1,2,0,1,3,0,0,0,3,1,0,4,0,2,1,0,0,3,2,0,1,1,2,2,0,0,0,1,0,0,1,1,2,1,4,0,0,0,0,0,2,0,0,1,0,0,0,6,1,1,0,1,0,1,0,2,0,0,1,0,0,0,2,0,0,1,0,0,0,0,1,1,1,0,0,3,0,1,2,2,0,2,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,2,1,0,0,0,1,1,0,0,0,0,0,6,0,0,0,0,0,0,0,1
"md_Trredd",3,2,0,0,4,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,2,0,0,1,1,3,0,0,3,0,0,0,0,0,1,1,3,3,0,1,0,5,3,2,5,4,0,2,3,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,6,0,0,0,0,0,0,2,0,5,0,0,0,2,0,0,1,0,0,2,0,0,0,0,0,0,4,1,8,6,1,1,0,7,0,0,0,12,9,7,1,0,1,0,3,1,1,0,6,4,1,1,1,2,8,0,0,0,4,2,0,9,0,6,1,0,1,1,1,1,1,1,9,2,0,1,1,2,2,0,1,1,5,3,2,1,0,0,0,0,0,0,3,0,0,0,1,1,12,2,0,3,0,2,0,3,0,0,2,0,0,0,3,1,1,0,0,0,3,0,0,2,1,0,0,8,0,3,1,2,1,2,0,0,1,2,0,0,1,0,2,0,1,0,0,1,0,1,0,1,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,1,2,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,1,3,0,1,0,1,0,0,0,0,1,1,12,0,0,2,0,1,1,0,1
"md_Trwht",0,3,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,1,0,0,2,7,1,0,2,0,1,1,3,3,1,4,1,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,2,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,1,2,3,6,2,1,0,4,1,0,0,7,8,5,3,0,1,0,2,0,3,1,8,7,0,0,1,3,6,0,0,0,4,2,0,5,0,5,0,0,0,2,1,0,0,0,5,1,0,3,0,2,1,1,1,0,4,1,2,1,0,1,0,0,0,0,0,4,0,1,0,1,2,8,0,3,0,2,0,4,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,2,0,0,4,0,4,3,1,0,3,1,2,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,1,3,0,0,1,1,1,0,0,0,1,0,8,0,0,1,0,3,1,0,0
"mercosr",7,143,2,1,100,3,4,0,2,70,43,57,7,48,4,3,42,60,4,0,1,41,129,0,0,47,11,109,7,2,126,2,6,2,5,77,41,43,68,88,40,19,135,269,86,89,114,283,0,125,0,26,0,0,0,0,0,0,32,267,0,15,0,0,0,6,247,3,1,14,3,8,0,186,0,231,0,2,0,157,2,292,7,135,126,0,70,250,1,0,3,0,0,176,278,415,158,115,0,402,85,23,24,347,440,393,58,0,44,0,0,0,73,0,115,0,0,0,2,0,1,127,0,110,222,136,0,338,103,0,8,0,0,2,0,1,1,0,5,1,0,0,1,1,1,1,0,2,4,0,1,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,525,0,8,91,1,176,2,0,78,4,0,2,46,73,44,0,0,0,0,0,0,79,0,0,6,303,0,3,2,1,1,3,65,1,212,1,1,0,0,5,0,0,1,0,1,1,0,3,0,0,3,135,1,21,0,0,0,0,0,0,0,525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,23,11,0,390,31,21,2,6,5,2,0,0,22,111,76,0,0,0,0,0,190,0,0,0,0,3,52,0,66,64,0,48,86,0,32
"monarchy",60,266,3,1,106,75,5,0,7,226,183,169,29,74,0,1,31,371,6,0,2,94,208,0,0,144,45,221,6,4,140,76,6,1,9,213,197,182,109,473,897,23,122,411,633,358,421,551,5,662,87,50,0,0,1,1,1,1,165,546,1,8,1,0,0,8,270,1,5,16,1,18,0,575,1,656,1,2,0,494,0,0,48,9,247,660,288,1301,0,0,41,2,390,898,948,1405,225,213,0,925,159,43,124,1382,1990,1298,580,1,251,0,355,1038,182,894,237,647,1070,96,99,714,54,336,519,515,254,94,1,751,152,47,42,18,5,7,10,7,4,8,38,14,0,7,0,24,3,15,6,16,27,5,17,9,0,4,0,2,11,1,6,5,1,9,3,1,3,3,0,2509,46,532,12,449,6,0,238,13,2,63,336,589,223,0,576,0,23,0,0,1267,333,7,71,2255,0,16,14,10,8,24,395,4,533,13,4,0,2,0,11,0,3,1,1,4,4,14,6,11,4,0,78,25,2,0,7,7,5,6,179,4,0,537,58,5,80,0,328,159,904,77,79,40,0,32,0,657,214,0,90,31,0,124,33,29,2,3,15,3,0,6,32,128,81,138,38,9,20,0,769,3,1,4,7,9,82,94,531,164,1,269,443,0,328
"myrBLA",37,4,0,0,5,2,0,1,0,13,4,5,10,2,0,0,3,14,0,0,1,8,16,0,0,7,39,3,0,0,10,2,1,0,1,5,5,4,11,25,41,2,16,36,39,20,33,21,1,39,3,3,0,0,0,0,0,0,71,12,1,0,0,0,0,2,20,0,0,2,2,2,0,29,0,36,0,0,0,26,0,6,6,7,17,6,15,83,0,0,4,0,31,40,137,29,7,11,0,30,8,5,2,57,108,62,37,0,8,0,17,31,9,21,11,36,35,13,2,23,2,11,20,25,29,6,0,50,23,1,6,5,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,8,46,137,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,0,0,7,56,22,1,3,108,0,0,1,0,1,0,9,1,22,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,2,5,3,0,2,2,1,2,5,8,1,0,1,12,1,7,21,1,26,4,6,3,1,1,0,21,15,0,3,2,6,10,5,1,0,0,0,0,0,0,5,19,6,4,0,3,0,1,24,0,0,0,1,1,5,0,34,26,0,16,24,0,9
"myrBLU",3,510,0,0,22,30,3,2,0,53,61,40,5,97,4,4,31,120,6,0,2,37,227,0,0,90,8,473,3,1,48,34,5,1,13,54,44,40,154,195,410,42,227,351,422,237,288,639,1,571,35,16,92,0,1,0,0,0,25,713,1,7,0,0,0,6,129,0,7,33,5,18,1,189,0,458,1,1,0,237,0,68,51,109,300,209,238,999,0,1,19,9,474,707,789,1772,274,229,0,528,189,51,73,810,1402,1153,401,0,195,0,431,353,94,142,47,586,461,199,77,184,36,357,83,404,423,183,1,553,205,34,60,63,3,5,3,3,5,3,31,10,0,6,2,20,1,15,6,13,26,7,31,6,0,2,115,0,17,0,2,5,1,2,1,1,2,2,91,532,0,1772,0,0,0,0,0,0,0,0,0,0,0,82,162,221,14,0,318,989,318,4,30,1349,0,18,12,14,5,20,117,5,475,1,4,1,1,1,2,2,2,0,0,2,2,9,1,6,1,36,16,46,42,9,14,12,16,39,256,132,10,150,42,23,24,283,154,130,195,58,29,18,44,15,3,240,108,1,114,28,210,165,65,49,5,6,7,9,1,3,33,214,155,84,23,5,7,21,603,0,0,2,3,2,85,110,232,192,1,281,355,0,247
"myrBRO",1,6,5,0,1,0,0,0,0,1,1,0,0,0,0,0,2,1,1,0,1,0,3,0,0,3,1,1,12,0,0,0,0,0,0,0,1,0,1,4,8,0,3,11,3,1,4,15,0,11,0,0,0,0,0,0,0,0,3,7,0,14,1,0,0,0,4,0,0,0,0,1,0,1,0,4,0,0,0,4,0,0,1,2,4,7,2,16,0,0,0,0,16,15,19,13,31,3,0,11,6,0,2,8,23,16,3,0,1,0,12,1,2,2,0,17,2,1,0,2,0,11,0,7,4,6,0,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,31,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,15,0,0,0,27,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,2,1,2,8,1,0,4,4,1,0,0,1,1,0,0,3,0,0,0,0,1,2,0,1,2,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,18,0,0,0,0,0,1,0,4,2,0,7,5,0,5
"myrEQ",113,437,7,11,246,21,33,14,16,363,204,234,33,84,8,8,78,427,8,5,7,115,348,1,0,185,104,318,14,11,357,22,17,12,37,355,229,222,113,691,409,20,156,764,524,290,388,575,3,378,71,18,51,0,0,0,0,0,267,894,0,35,0,0,0,40,719,2,24,76,37,67,0,880,0,907,0,1,0,702,2,194,39,101,192,101,74,623,1,0,45,5,311,350,834,1133,193,190,1,942,148,62,96,1235,1363,1187,221,0,132,0,180,562,148,294,281,335,756,197,48,264,32,175,273,200,289,120,0,1214,131,18,58,54,3,19,10,5,11,6,46,21,1,6,3,12,2,7,5,9,14,6,11,2,0,2,129,2,6,5,7,6,3,10,3,2,3,4,176,449,0,0,0,1896,0,0,0,0,0,0,0,0,0,196,26,182,13,1,363,151,263,4,15,1607,1,6,23,7,6,10,786,7,313,16,10,0,8,2,16,9,4,3,6,7,1,9,5,4,3,25,72,40,59,16,17,16,32,91,88,243,4,10,36,24,58,360,119,115,404,52,10,15,6,5,7,311,69,0,49,5,195,372,64,17,3,8,10,3,1,1,33,129,107,42,2,9,2,26,254,2,4,2,12,12,151,2,479,140,0,174,254,1,121
"myrGRA",0,2,0,8,2,2,0,0,0,0,1,0,1,1,0,1,1,3,0,0,0,0,5,0,0,1,0,3,0,9,1,2,0,0,0,1,0,0,1,7,3,1,1,7,9,5,4,17,0,9,0,0,2,0,0,0,0,0,2,10,0,0,0,0,0,17,9,0,0,1,3,1,0,2,0,8,0,0,0,4,0,2,3,4,10,2,1,16,0,0,1,0,4,7,21,19,6,33,0,18,2,4,4,14,17,17,7,0,3,0,2,9,2,2,1,3,12,6,0,2,0,9,2,8,3,2,0,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,33,0,0,0,0,0,0,0,0,1,0,5,0,0,7,14,6,0,1,30,0,0,0,0,0,0,6,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,4,0,0,0,2,0,6,6,4,2,0,0,0,0,0,0,6,3,0,0,0,9,7,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,9,0,0,0,0,0,1,0,6,5,0,6,4,0,3
"myrGRA, BLA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
